month,day,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_GHI,Daily_radiation
1,21,15.745454545454544,3.481818181818181,18.818181818181817,936.5636363636364,281.0,1.7636363636363634,434.6363636363636,319.45454545454544,102.0909090909091
1,15,11.827272727272726,10.318181818181818,51.09090909090909,940.1272727272728,310.72727272727275,1.6909090909090911,287.6363636363636,282.45454545454544,145.72727272727272
8,16,29.15714285714285,34.85,48.07142857142857,931.3,242.8571428571429,1.8285714285714287,502.7857142857143,502.57142857142856,135.21428571428572
8,6,32.471428571428575,47.84285714285714,52.42857142857143,921.8142857142856,128.57142857142858,3.257142857142857,27.714285714285715,255.28571428571428,228.92857142857144
8,29,29.99285714285714,39.97857142857144,50.5,928.1428571428572,137.57142857142858,1.8214285714285716,72.0,131.0,85.71428571428571
12,4,19.91,14.25,25.4,937.05,176.0,1.29,237.7,209.9,111.7
9,4,32.31428571428571,36.707142857142856,46.42857142857143,926.842857142857,189.5,1.95,211.14285714285717,377.5,236.14285714285717
12,31,11.82,7.15,34.7,942.64,136.2,2.3,199.7,236.1,163.8
8,31,28.3,38.871428571428574,53.92857142857143,933.8928571428572,142.71428571428572,1.9785714285714284,32.5,224.7142857142857,207.07142857142856
1,2,8.41,14.45,91.4,927.23,109.4,1.64,275.8,259.5,146.1
1,6,7.990909090909091,9.081818181818182,76.63636363636364,926.1727272727272,175.36363636363637,1.5090909090909093,359.72727272727275,280.1818181818182,116.0
7,25,34.24285714285714,37.42142857142857,33.5,932.1142857142858,191.0,2.0428571428571427,217.8571428571429,405.2142857142857,222.42857142857144
3,18,24.558333333333334,15.225,27.33333333333333,937.2166666666668,218.0,2.2666666666666666,311.9166666666667,395.0833333333333,177.66666666666666
4,12,25.785714285714285,18.464285714285715,30.285714285714285,938.3285714285714,231.0,2.5785714285714287,502.4285714285714,483.9285714285714,126.71428571428572
7,2,38.35714285714285,22.1,13.571428571428571,922.7928571428572,199.28571428571428,3.357142857142857,346.57142857142856,501.9285714285714,219.42857142857144
11,27,16.919999999999998,15.56,51.0,940.1,122.4,2.6100000000000003,2.4,129.0,128.4
6,9,33.62,33.36,29.4,929.1333333333332,187.33333333333331,1.2866666666666666,173.46666666666667,373.26666666666665,223.46666666666667
5,8,29.17142857142857,26.685714285714287,29.857142857142858,933.85,167.92857142857142,2.442857142857143,377.5,483.4285714285714,176.71428571428572
8,3,30.164285714285715,42.885714285714286,61.785714285714285,925.3214285714286,132.0,2.35,252.92857142857144,327.2857142857143,143.42857142857142
11,23,17.363636363636363,18.672727272727272,55.27272727272727,941.9545454545456,328.0,2.0545454545454547,199.45454545454547,252.27272727272728,170.54545454545453
6,2,27.807142857142857,31.0,41.71428571428572,932.5357142857144,144.07142857142858,1.3928571428571428,150.28571428571428,291.42857142857144,191.42857142857144
1,27,14.227272727272728,4.727272727272728,23.09090909090909,940.2727272727273,282.8181818181818,2.127272727272727,605.9090909090909,367.9090909090909,89.0909090909091
8,16,31.857142857142858,47.47857142857144,58.07142857142857,924.4285714285714,154.14285714285714,1.657142857142857,180.2142857142857,372.8571428571428,230.7142857142857
8,10,31.8,52.26428571428572,56.35714285714285,925.6714285714286,111.57142857142856,2.1714285714285717,80.35714285714286,252.5,203.5
12,21,13.82,10.2,41.9,940.7,277.4,1.97,540.1,321.1,94.1
7,7,37.02,34.32666666666667,22.866666666666667,925.94,207.7333333333333,2.7133333333333334,450.3333333333333,496.6,155.53333333333333
1,26,14.036363636363635,6.418181818181818,25.09090909090909,940.3636363636364,227.8181818181818,1.6090909090909091,579.2727272727273,360.1818181818182,89.0
12,14,12.75,9.94,53.7,940.27,151.9,1.46,461.9,312.9,107.8
10,21,25.625,10.733333333333334,18.08333333333333,935.225,197.58333333333331,2.25,397.5833333333333,370.9166666666667,142.41666666666666
8,23,30.535714285714285,43.16428571428571,58.71428571428572,928.0857142857144,159.92857142857142,1.6357142857142857,470.07142857142856,476.4285714285714,140.14285714285714
2,2,12.945454545454544,5.363636363636363,36.09090909090909,942.5909090909092,240.0909090909091,1.818181818181818,627.4545454545455,387.1818181818182,89.54545454545455
8,20,32.792857142857144,37.31428571428571,41.07142857142857,929.0428571428572,194.3571428571429,1.7428571428571429,347.92857142857144,450.6428571428572,181.78571428571428
11,28,18.345454545454547,9.672727272727274,27.272727272727277,942.3272727272728,214.8181818181818,1.9545454545454544,345.0,285.09090909090907,124.27272727272728
6,24,35.02,39.06666666666667,30.866666666666667,928.8133333333334,172.06666666666666,3.5,103.0,184.0,98.66666666666669
11,29,17.972727272727273,10.127272727272729,30.454545454545453,943.1545454545457,251.72727272727272,2.3000000000000003,375.09090909090907,289.72727272727275,114.0909090909091
5,11,28.692857142857143,31.592857142857145,37.785714285714285,930.157142857143,129.28571428571428,1.4428571428571428,224.42857142857144,361.5,196.57142857142856
10,25,24.35833333333333,17.741666666666667,28.666666666666668,937.4833333333332,209.25,2.025,489.0833333333333,373.3333333333333,103.58333333333331
2,28,18.841666666666665,22.95833333333333,55.833333333333336,938.0333333333332,189.58333333333331,1.9083333333333328,0.0,17.416666666666668,17.416666666666668
9,12,27.228571428571428,39.471428571428575,59.07142857142857,929.9285714285714,175.85714285714286,1.5071428571428571,456.4285714285714,431.7142857142857,118.85714285714286
6,28,35.55333333333333,25.366666666666667,21.933333333333334,929.7933333333332,238.46666666666667,3.033333333333333,528.9333333333333,525.8666666666667,139.2
4,16,18.861538461538466,29.661538461538463,79.07692307692308,915.0846153846154,80.3076923076923,2.0384615384615383,0.0,122.0,122.0
9,6,29.11428571428572,33.714285714285715,54.42857142857143,930.2714285714284,194.5,1.1928571428571428,276.85714285714283,387.3571428571428,218.57142857142856
2,24,12.35,11.441666666666668,60.083333333333336,915.0583333333334,133.58333333333334,1.0166666666666666,531.0,411.5,114.83333333333331
6,18,33.473333333333336,19.64,18.933333333333334,926.42,261.53333333333336,3.046666666666667,492.8,519.7333333333333,145.8
8,1,27.192857142857143,57.87857142857143,78.85714285714286,925.7357142857144,121.78571428571428,3.2785714285714285,106.42857142857144,186.7142857142857,127.85714285714286
4,30,24.228571428571428,25.207142857142856,50.07142857142857,912.3642857142858,157.71428571428572,2.1,67.85714285714286,279.92857142857144,221.92857142857144
3,4,18.075,18.575,51.083333333333336,935.0416666666666,144.75,2.075,0.0,105.33333333333331,105.33333333333331
4,6,20.95384615384615,20.23076923076923,50.76923076923077,938.746153846154,46.15384615384615,3.730769230769231,361.2307692307692,429.7692307692308,204.46153846153845
1,25,7.590909090909091,9.1,73.9090909090909,925.8090909090909,111.54545454545456,0.9272727272727272,236.0909090909091,245.3636363636364,143.27272727272728
3,13,13.692307692307692,15.330769230769231,64.3076923076923,919.0384615384615,101.6153846153846,1.9,16.846153846153847,142.30769230769232,132.84615384615384
4,7,21.67142857142857,16.15,40.642857142857146,937.6857142857144,239.5,2.9214285714285717,483.9285714285714,469.57142857142856,135.28571428571428
12,8,16.880000000000003,4.26,19.3,942.7,226.9,1.38,633.7,350.8,80.7
3,30,24.138461538461534,8.8,22.23076923076923,928.4,318.61538461538464,5.030769230769232,491.61538461538464,482.1538461538461,140.30769230769232
1,24,12.336363636363636,7.454545454545454,29.272727272727277,939.6090909090908,316.27272727272725,2.363636363636364,342.54545454545456,302.6363636363636,138.63636363636363
7,15,32.053333333333335,39.18,43.86666666666667,929.6533333333332,160.6,1.846666666666667,504.06666666666666,507.2,136.73333333333332
3,3,20.266666666666666,12.433333333333332,39.5,935.8666666666668,246.41666666666663,2.325,635.3333333333334,460.5833333333333,91.75
3,20,25.59166666666667,17.083333333333332,24.83333333333333,934.7333333333332,301.0,2.45,252.0,375.5833333333333,209.91666666666663
12,28,12.47272727272727,4.318181818181818,24.0,940.4,227.72727272727272,1.681818181818182,284.09090909090907,247.54545454545453,137.8181818181818
7,23,33.58,35.86666666666667,39.46666666666667,924.6533333333332,197.9333333333333,1.78,378.4,468.8666666666667,176.0
11,10,22.33636363636364,10.10909090909091,23.90909090909091,938.7727272727273,222.0909090909091,2.0545454545454547,451.7272727272728,348.6363636363636,116.9090909090909
11,3,23.616666666666664,9.066666666666666,13.916666666666666,938.3583333333332,207.91666666666663,2.0500000000000003,491.25,350.8333333333333,97.16666666666669
7,19,34.940000000000005,35.266666666666666,34.86666666666667,925.2133333333334,190.46666666666667,2.86,168.13333333333333,307.1333333333333,182.53333333333333
10,26,24.25,18.90833333333333,30.33333333333333,938.7333333333332,223.16666666666663,2.0416666666666665,397.3333333333333,352.8333333333333,131.16666666666666
7,27,31.86428571428571,60.75714285714286,61.0,920.1714285714286,137.35714285714286,2.242857142857143,0.0,45.642857142857146,45.642857142857146
3,1,9.7,15.033333333333331,71.41666666666667,919.875,173.33333333333334,1.3666666666666665,0.0,50.333333333333336,50.333333333333336
3,20,21.53076923076923,22.307692307692307,49.07692307692308,936.0692307692308,201.30769230769232,1.9769230769230768,369.5384615384616,403.6923076923077,139.53846153846155
4,2,22.66923076923077,11.623076923076924,45.53846153846154,916.2615384615384,181.15384615384616,1.323076923076923,572.1538461538462,513.3076923076923,120.46153846153848
11,25,10.77,19.41,77.4,942.6,165.1,1.7100000000000002,0.0,24.6,24.6
11,15,18.90909090909091,6.581818181818182,23.0,937.1363636363636,243.1818181818182,2.227272727272727,491.7272727272728,345.09090909090907,104.0909090909091
1,28,14.181818181818182,5.0,21.727272727272727,941.0363636363636,229.3636363636364,1.5636363636363635,650.3636363636364,376.3636363636364,79.0
10,21,24.383333333333336,14.391666666666666,28.25,938.725,211.08333333333331,1.9666666666666668,515.3333333333334,392.8333333333333,104.75
2,13,16.90909090909091,19.163636363636364,55.09090909090909,940.8090909090909,174.36363636363637,1.7272727272727273,61.90909090909091,155.9090909090909,116.8181818181818
11,30,16.12727272727273,8.936363636363636,31.181818181818183,941.4909090909092,261.09090909090907,2.190909090909091,528.0,316.8181818181818,82.45454545454545
7,1,36.833333333333336,29.273333333333333,21.0,924.0533333333332,190.6,2.806666666666666,523.0,521.4,135.0
6,12,35.58571428571428,27.557142857142857,20.857142857142858,926.2571428571428,127.35714285714286,2.5285714285714285,144.21428571428572,327.85714285714283,199.2142857142857
3,2,19.766666666666666,14.0,41.583333333333336,937.4,198.41666666666663,1.85,598.5833333333334,448.25,103.5
4,20,23.42142857142857,21.485714285714288,58.71428571428572,912.9571428571428,197.28571428571428,1.5214285714285716,369.07142857142856,446.7142857142857,188.78571428571428
1,25,13.363636363636363,11.890909090909092,43.81818181818182,939.5,187.54545454545453,1.6090909090909091,21.09090909090909,152.36363636363637,147.9090909090909
8,5,34.16428571428572,38.7,39.57142857142857,922.6928571428572,214.7142857142857,1.8142857142857145,426.07142857142856,495.3571428571428,168.57142857142858
6,1,26.8,27.764285714285712,44.785714285714285,934.1857142857144,146.71428571428572,1.6714285714285717,158.07142857142858,343.85714285714283,215.8571428571429
6,14,34.46666666666667,20.02,19.066666666666663,928.3333333333334,267.0,2.646666666666667,592.1333333333333,543.4,114.2
5,13,29.357142857142858,28.05,35.714285714285715,932.657142857143,270.7857142857143,2.1214285714285714,409.2142857142857,492.07142857142856,168.92857142857142
12,18,12.43,2.24,20.9,941.71,324.1,2.7,607.9,342.0,89.0
9,18,30.042857142857144,21.042857142857144,33.42857142857143,934.0857142857144,199.07142857142856,2.107142857142857,299.92857142857144,389.6428571428572,176.71428571428572
8,17,32.44285714285714,48.71428571428572,55.71428571428572,924.2071428571428,165.28571428571428,2.0285714285714285,0.0714285714285714,198.8571428571429,198.78571428571428
6,18,37.67142857142857,14.314285714285717,8.5,923.9928571428572,175.92857142857142,2.1928571428571426,482.5,548.4285714285714,165.5
7,4,38.373333333333335,24.84,14.8,922.9533333333331,151.06666666666666,3.893333333333333,41.53333333333333,133.4,99.73333333333332
4,27,31.321428571428573,17.57857142857143,19.214285714285715,933.3357142857144,220.57142857142856,2.7,448.9285714285714,493.1428571428572,139.28571428571428
5,17,21.857142857142858,33.77142857142857,70.85714285714286,913.2214285714286,110.14285714285714,1.4428571428571428,15.071428571428571,252.7142857142857,241.07142857142856
8,3,32.57857142857143,45.98571428571429,51.642857142857146,922.0,114.64285714285714,2.642857142857143,27.214285714285715,246.2142857142857,235.8571428571429
12,17,13.31,4.15,24.5,944.13,289.2,2.34,727.9,353.0,59.5
5,21,29.664285714285715,21.592857142857145,25.928571428571427,930.4785714285716,170.14285714285714,2.15,521.1428571428571,545.3571428571429,151.28571428571428
11,30,18.563636363636363,9.645454545454545,25.545454545454547,940.9,272.3636363636364,1.8545454545454545,556.4545454545455,315.90909090909093,66.72727272727273
11,25,18.963636363636365,9.181818181818182,24.63636363636364,939.818181818182,244.27272727272728,2.127272727272727,421.0,305.72727272727275,107.72727272727272
2,20,20.6,13.691666666666668,23.83333333333333,942.4166666666666,231.5,1.7,93.0,160.41666666666666,116.16666666666669
1,29,9.063636363636364,8.299999999999999,48.81818181818182,922.918181818182,136.36363636363637,1.309090909090909,348.0,306.8181818181818,129.45454545454547
6,14,35.82666666666667,14.153333333333334,12.333333333333334,925.84,231.13333333333333,3.06,640.0666666666667,556.9333333333333,97.86666666666666
9,5,31.678571428571427,38.12857142857143,51.5,927.6,157.0,2.3714285714285714,129.28571428571428,242.5,163.14285714285714
8,12,32.35,44.32142857142857,57.785714285714285,923.7714285714284,175.78571428571428,1.4642857142857142,273.7857142857143,417.7857142857143,207.28571428571428
6,22,34.22,22.16,20.666666666666668,927.62,204.26666666666668,3.4,548.3333333333334,532.9333333333333,128.8
10,31,23.566666666666663,7.391666666666667,14.75,939.0666666666668,242.41666666666663,2.308333333333333,486.0833333333333,362.5,101.5
4,23,21.314285714285717,15.785714285714286,42.71428571428572,936.5857142857144,244.92857142857144,1.6285714285714286,581.9285714285714,522.7142857142857,113.57142857142856
1,10,14.47272727272727,7.209090909090909,29.727272727272727,939.7272727272727,324.3636363636364,2.4545454545454546,344.6363636363636,273.90909090909093,112.36363636363636
3,11,17.676923076923078,14.669230769230769,46.38461538461539,934.1923076923076,118.84615384615384,3.9538461538461536,15.615384615384617,213.69230769230768,204.7692307692308
6,16,36.12,10.946666666666664,11.266666666666667,924.4733333333334,246.06666666666663,3.16,656.9333333333333,566.2,98.66666666666669
6,16,31.55,26.00714285714286,30.785714285714285,924.25,167.0,3.4642857142857144,154.57142857142858,355.92857142857144,225.92857142857144
7,21,27.82857142857143,40.59285714285714,59.0,927.2642857142856,122.78571428571428,4.092857142857143,88.57142857142857,229.5,156.28571428571428
3,6,13.807692307692308,10.676923076923078,59.38461538461539,915.7153846153846,225.69230769230768,1.330769230769231,633.6153846153846,439.6923076923077,77.0
3,10,17.591666666666665,9.725,42.0,935.75,128.75,1.3,189.75,334.6666666666667,230.5
12,2,18.36,6.76,21.1,941.58,250.8,1.29,467.6,330.9,113.8
11,26,18.71818181818182,8.845454545454546,26.181818181818183,938.0909090909092,173.45454545454547,1.2909090909090908,538.4545454545455,323.90909090909093,80.9090909090909
9,11,32.4,28.535714285714285,39.642857142857146,928.4142857142856,223.78571428571428,2.4214285714285717,316.6428571428572,400.1428571428572,176.42857142857142
11,16,18.763636363636365,5.681818181818182,21.09090909090909,938.0454545454544,233.0,1.4636363636363638,462.54545454545456,323.8181818181818,108.0909090909091
11,8,17.491666666666667,14.55,52.833333333333336,941.6833333333334,244.58333333333331,2.25,383.0,313.6666666666667,115.16666666666669
1,12,13.145454545454545,17.863636363636363,55.09090909090909,940.818181818182,335.3636363636364,3.0090909090909093,0.1818181818181818,117.63636363636364,117.63636363636364
8,9,29.971428571428568,58.71428571428572,63.57142857142857,925.092857142857,121.5,3.521428571428572,90.57142857142856,247.28571428571428,184.8571428571429
8,23,31.35,32.68571428571429,47.785714285714285,929.1785714285714,225.5,2.1714285714285717,328.92857142857144,442.57142857142856,192.64285714285717
3,26,20.32307692307692,17.73846153846154,55.23076923076923,938.5230769230768,290.46153846153845,2.484615384615384,0.0,198.69230769230768,198.69230769230768
8,9,31.90714285714285,58.0,59.285714285714285,924.2714285714284,119.21428571428572,2.0285714285714285,0.0,63.785714285714285,63.785714285714285
11,1,22.666666666666668,23.95833333333333,43.0,938.2666666666668,182.66666666666663,2.058333333333333,6.833333333333333,127.33333333333331,123.75
12,18,14.0,7.19,23.1,941.57,269.5,1.7,107.2,224.0,185.9
9,27,29.041666666666668,21.78333333333333,30.75,932.5833333333334,139.66666666666666,2.216666666666667,359.6666666666667,425.9166666666667,178.91666666666666
11,1,21.125,12.466666666666669,27.08333333333333,938.6333333333332,149.33333333333334,1.2333333333333334,213.08333333333331,239.25,127.83333333333331
9,6,31.37142857142857,39.31428571428571,53.285714285714285,926.5357142857144,199.7142857142857,2.2785714285714285,239.0,322.6428571428572,155.64285714285714
9,13,30.792857142857144,28.585714285714285,39.642857142857146,932.2285714285716,147.5,1.757142857142857,361.2857142857143,409.9285714285714,164.78571428571428
4,19,22.728571428571428,21.36428571428572,47.285714285714285,934.9928571428572,237.2142857142857,1.5214285714285716,271.07142857142856,382.9285714285714,151.35714285714286
3,12,13.446153846153846,12.953846153846154,65.76923076923077,922.2769230769233,203.3846153846154,1.4230769230769231,461.2307692307692,426.1538461538461,135.53846153846155
4,4,24.135714285714283,23.95,52.21428571428572,916.5785714285714,180.78571428571428,1.4714285714285715,262.2142857142857,370.7142857142857,196.78571428571428
2,2,10.936363636363636,10.4,59.72727272727273,922.4727272727272,215.27272727272728,1.554545454545455,430.3636363636364,349.45454545454544,130.1818181818182
9,4,29.707142857142856,31.492857142857144,51.642857142857146,929.592857142857,241.2142857142857,1.8214285714285716,406.7142857142857,443.57142857142856,154.42857142857142
9,16,29.85,25.564285714285717,44.07142857142857,929.6714285714286,219.5,2.25,218.07142857142856,322.85714285714283,182.2142857142857
7,23,33.04,51.693333333333335,47.8,926.08,178.53333333333333,1.48,93.93333333333334,255.7333333333333,188.9333333333333
6,13,34.35,24.15,21.214285714285715,926.7428571428572,193.3571428571429,2.935714285714286,461.1428571428572,510.7857142857143,152.64285714285714
5,4,29.235714285714288,27.478571428571428,32.857142857142854,930.3785714285714,154.42857142857142,2.6785714285714284,0.1428571428571428,128.21428571428572,128.21428571428572
2,27,21.463636363636365,18.472727272727276,32.54545454545455,938.9272727272728,181.63636363636363,1.6909090909090911,59.90909090909091,256.0,228.27272727272728
3,18,17.523076923076925,17.338461538461537,61.0,918.9846153846154,167.30769230769232,1.3461538461538465,1.8461538461538465,159.53846153846155,159.15384615384616
3,25,19.453846153846158,10.069230769230767,53.23076923076923,918.0923076923076,216.30769230769232,2.069230769230769,588.6923076923077,495.61538461538464,106.0
1,29,10.945454545454544,14.38181818181818,73.45454545454545,940.4727272727272,118.0909090909091,3.6,0.2727272727272727,149.8181818181818,149.8181818181818
3,23,16.715384615384615,17.015384615384615,59.76923076923077,919.2846153846154,193.15384615384616,1.4538461538461538,1.0,80.76923076923077,80.6923076923077
4,22,24.964285714285715,18.664285714285715,38.5,933.4714285714286,237.64285714285717,2.0142857142857142,372.4285714285714,459.5,191.8571428571429
5,15,26.214285714285715,21.32857142857143,44.57142857142857,933.8285714285714,306.5,2.7214285714285715,579.2142857142857,553.6428571428571,116.28571428571428
10,18,26.975,10.908333333333331,22.83333333333333,934.7583333333332,244.58333333333331,2.316666666666667,561.1666666666666,411.5,94.58333333333331
8,26,28.66923076923077,55.83846153846154,66.84615384615384,930.3153846153848,96.3076923076923,1.8846153846153848,4.0,71.6923076923077,70.76923076923077
12,3,19.61818181818182,9.372727272727271,25.63636363636364,938.2818181818184,200.0909090909091,1.3818181818181818,613.6363636363636,320.27272727272725,57.27272727272727
10,5,28.925,12.15,21.33333333333333,933.7083333333334,227.75,2.225,591.5,459.5,102.91666666666669
12,16,13.48,7.15,34.0,942.79,288.9,2.14,675.1,342.5,67.9
6,22,36.82666666666667,28.14,22.866666666666667,925.1133333333332,168.86666666666667,2.9866666666666664,430.53333333333336,500.9333333333333,171.0
1,5,7.463636363636363,14.954545454545457,92.45454545454544,926.4909090909092,79.54545454545455,1.5636363636363635,0.0,10.181818181818182,10.181818181818182
11,6,18.5,21.541666666666668,60.25,933.1,273.9166666666667,2.033333333333333,0.0,76.25,76.25
6,17,36.86,11.406666666666666,9.533333333333331,923.2333333333332,218.7333333333333,2.5866666666666664,624.0,559.6666666666666,108.2
4,14,22.314285714285717,28.0,62.0,916.7,171.57142857142858,1.0357142857142858,115.07142857142856,220.28571428571428,169.71428571428572
4,7,24.15714285714285,21.142857142857142,55.785714285714285,912.95,163.78571428571428,1.5785714285714287,363.8571428571428,430.6428571428572,149.92857142857142
4,9,23.79230769230769,20.446153846153848,36.07692307692308,936.1538461538462,169.6153846153846,1.5307692307692309,179.0,384.84615384615387,248.3846153846154
5,20,30.42142857142857,13.80714285714286,20.642857142857142,929.6285714285714,240.2142857142857,3.071428571428572,604.2857142857143,572.8571428571429,118.42857142857144
11,10,20.125,10.416666666666666,27.58333333333333,938.5916666666668,211.16666666666663,1.425,563.5,342.0833333333333,72.91666666666667
5,8,29.764285714285712,19.45,25.357142857142858,931.75,242.78571428571428,2.0142857142857142,469.4285714285714,517.5714285714286,140.07142857142858
8,19,31.484615384615385,49.73076923076923,61.07692307692308,923.823076923077,109.3076923076923,2.792307692307692,80.15384615384616,309.15384615384613,244.30769230769232
10,2,27.016666666666666,40.125,62.5,933.3833333333332,113.5,1.7583333333333335,69.75,267.0,221.58333333333331
10,8,25.575,18.841666666666665,36.583333333333336,936.7916666666666,242.41666666666663,1.7166666666666668,608.4166666666666,447.5833333333333,92.08333333333331
4,20,22.357142857142858,15.85,34.57142857142857,932.4857142857144,222.3571428571429,2.378571428571429,17.928571428571427,130.78571428571428,124.85714285714286
9,23,28.5,34.375,53.75,936.6,202.83333333333331,1.975,27.416666666666668,257.6666666666667,237.41666666666663
8,3,31.79285714285714,45.97857142857144,52.642857142857146,926.3142857142856,169.57142857142858,1.3571428571428572,265.85714285714283,432.07142857142856,209.8571428571429
8,26,30.88571428571429,40.35,52.0,930.35,164.14285714285714,2.1785714285714284,0.0,57.57142857142857,57.57142857142857
5,2,30.935714285714287,24.292857142857144,24.357142857142858,933.657142857143,257.07142857142856,2.9642857142857144,322.0,421.4285714285714,166.64285714285714
5,25,24.235714285714288,22.092857142857145,60.21428571428572,912.2714285714284,252.28571428571428,1.7642857142857142,644.4285714285714,575.1428571428571,107.78571428571428
10,11,26.45833333333333,21.25,40.41666666666666,932.825,299.5,2.408333333333333,295.6666666666667,362.6666666666667,180.91666666666663
6,7,35.47857142857143,29.285714285714285,27.142857142857142,927.5714285714286,190.64285714285717,2.15,352.0,503.8571428571428,229.0
4,28,26.37142857142857,17.692857142857143,44.5,914.2357142857144,187.7142857142857,1.9,417.7857142857143,487.57142857142856,167.35714285714286
1,31,15.418181818181818,7.472727272727273,22.454545454545453,939.8272727272728,177.27272727272728,1.4909090909090907,460.6363636363636,347.90909090909093,99.8181818181818
8,15,30.8,45.614285714285714,60.285714285714285,923.8714285714286,147.07142857142858,2.4,92.28571428571428,289.6428571428572,226.07142857142856
9,7,30.928571428571427,40.3,52.642857142857146,926.6785714285714,213.3571428571429,1.7357142857142858,342.42857142857144,378.7857142857143,124.35714285714286
11,5,22.71666666666667,6.483333333333333,13.5,938.7916666666666,199.25,2.0500000000000003,445.0833333333333,341.0,110.08333333333331
10,12,26.441666666666663,18.016666666666666,33.583333333333336,937.0833333333334,205.58333333333331,1.8833333333333333,456.75,410.0833333333333,133.66666666666666
3,28,17.1,19.661538461538463,72.46153846153847,939.953846153846,169.3846153846154,3.0461538461538464,1.7692307692307692,166.53846153846155,166.3846153846154
1,9,9.80909090909091,7.572727272727272,63.63636363636363,924.6909090909091,243.0,1.836363636363636,644.0909090909091,329.0,62.18181818181818
3,17,20.876923076923077,15.938461538461535,42.92307692307692,940.2769230769233,251.84615384615384,2.3076923076923075,454.3076923076923,442.61538461538464,132.92307692307693
7,15,27.766666666666666,48.473333333333336,65.73333333333333,922.6066666666668,141.13333333333333,2.9733333333333336,130.66666666666666,298.8666666666667,193.66666666666663
12,7,19.39,19.09,33.7,941.71,146.1,1.52,0.0,52.0,52.0
1,5,11.12,9.74,38.3,941.21,201.7,2.03,3.3,147.7,147.3
3,22,17.646153846153847,10.992307692307692,56.0,920.4,223.30769230769232,1.8615384615384616,558.1538461538462,477.9230769230769,122.0
5,28,34.885714285714286,23.092857142857145,16.571428571428573,926.35,142.14285714285714,2.4214285714285717,442.6428571428572,528.5714285714286,180.3571428571429
7,28,34.614285714285714,39.05714285714286,40.285714285714285,926.1857142857144,125.0,3.0357142857142856,343.2857142857143,481.3571428571428,205.07142857142856
12,24,15.0,7.69,27.5,939.25,221.2,1.39,491.7,320.0,99.3
8,27,31.714285714285715,37.26428571428572,46.785714285714285,928.9928571428572,187.78571428571428,1.3,344.2142857142857,437.9285714285714,181.7142857142857
11,7,23.125,7.041666666666667,15.083333333333334,941.6333333333332,273.8333333333333,2.6833333333333336,508.5833333333333,343.4166666666667,91.91666666666669
7,30,32.446666666666665,51.78,48.266666666666666,926.8466666666668,213.06666666666663,1.7733333333333334,427.0,476.3333333333333,146.8
4,30,30.564285714285717,24.40714285714285,24.071428571428573,933.3571428571428,262.1428571428572,2.435714285714286,347.0,460.0,181.8571428571429
5,7,27.307142857142857,16.107142857142858,27.428571428571427,934.0642857142856,208.64285714285717,2.1928571428571426,606.1428571428571,556.0714285714286,108.21428571428572
7,14,35.81333333333334,36.00666666666667,29.0,925.8066666666668,223.9333333333333,2.466666666666667,395.26666666666665,482.1333333333333,174.6
8,15,31.86428571428572,44.771428571428565,50.85714285714285,933.9,174.28571428571428,1.2857142857142858,355.42857142857144,459.2142857142857,189.64285714285717
9,20,29.1,43.62307692307692,58.69230769230769,932.2615384615384,145.76923076923077,1.5615384615384615,52.0,268.46153846153845,230.6153846153846
8,27,23.71538461538461,57.22307692307693,83.38461538461539,929.9307692307692,60.61538461538461,3.315384615384616,0.0,72.61538461538461,72.61538461538461
1,22,15.918181818181818,9.481818181818182,25.90909090909091,942.3636363636364,122.8181818181818,2.1818181818181817,80.81818181818181,160.27272727272728,120.0909090909091
7,12,28.571428571428573,49.91428571428571,63.142857142857146,929.8571428571428,107.85714285714286,4.892857142857143,23.285714285714285,244.2142857142857,228.78571428571428
6,26,34.96,21.73333333333333,19.266666666666666,927.14,240.26666666666668,3.053333333333333,505.73333333333335,524.9333333333333,140.86666666666667
11,19,19.33636363636364,6.7,25.0,936.6454545454544,251.27272727272728,2.2545454545454544,480.6363636363636,333.54545454545456,101.0
7,7,35.82,27.4,23.133333333333333,926.6333333333332,183.6,1.8533333333333333,432.1333333333333,496.4666666666666,169.26666666666668
2,21,21.441666666666663,14.983333333333334,26.25,940.9833333333332,245.25,2.2,181.16666666666663,307.5,197.83333333333331
1,19,15.78181818181818,8.263636363636364,30.272727272727277,938.4090909090908,241.54545454545453,1.7636363636363634,487.45454545454544,327.54545454545456,105.8181818181818
9,12,30.764285714285712,29.1,42.71428571428572,932.5285714285714,219.28571428571428,1.9285714285714288,397.7142857142857,420.6428571428572,146.14285714285714
4,2,18.82307692307692,13.261538461538462,51.61538461538461,937.1692307692308,315.53846153846155,3.1,598.7692307692307,501.9230769230769,90.23076923076924
6,21,36.78,31.96,23.2,925.2533333333334,190.33333333333331,2.793333333333333,437.4666666666666,500.3333333333333,173.26666666666668
1,7,8.73,9.12,67.2,927.37,149.3,1.38,400.8,281.7,100.1
8,28,30.014285714285712,40.55,51.5,927.4785714285716,89.92857142857143,3.085714285714286,8.142857142857142,141.5,136.35714285714286
6,4,33.86666666666667,25.14,23.066666666666663,928.72,97.4,2.8400000000000003,200.33333333333331,379.0,218.13333333333333
11,14,20.65,17.93,23.8,939.08,189.8,1.83,7.9,72.6,68.4
